depth_m;temperature_degC
49.6;0.0148164383561644
49.7;0.0146739726027397
49.8;0.0145315068493151
49.9;0.0143890410958904
50;0.0142465753424658
50.1;0.0141041095890411
50.2;0.0139616438356164
50.3;0.0138191780821918
50.4;0.0136767123287671
50.5;0.0135342465753425
50.6;0.0133917808219178
50.7;0.0132493150684931
50.8;0.0131068493150685
50.9;0.0129643835616438
51;0.0128219178082192
51.1;0.0126794520547945
51.2;0.0125369863013699
51.3;0.0123945205479452
51.4;0.0122520547945205
51.5;0.0121095890410959
51.6;0.0119671232876712
51.7;0.0118246575342466
51.8;0.0116821917808219
51.9;0.0115397260273973
52;0.0113972602739726
52.1;0.0112547945205479
52.2;0.0111123287671233
52.3;0.0109698630136986
52.4;0.010827397260274
52.5;0.0106849315068493
52.6;0.0105424657534247
52.7;0.0104
52.8;0.0102575342465753
52.9;0.0101150684931507
53;0.00997260273972603
53.1;0.00983013698630137
53.2;0.00968767123287671
53.3;0.00954520547945206
53.4;0.0094027397260274
53.5;0.00926027397260274
53.6;0.00911780821917808
53.7;0.00897534246575342
53.8;0.00883287671232877
53.9;0.00869041095890411
54;0.00854794520547945
54.1;0.0084054794520548
54.2;0.00826301369863013
54.3;0.00812054794520548
54.4;0.00797808219178082
54.5;0.00783561643835617
54.6;0.0076931506849315
54.7;0.00755068493150685
54.8;0.0074082191780822
54.9;0.00726575342465754
55;0.00712328767123288
55.1;0.00698082191780822
55.2;0.00683835616438356
55.3;0.00669589041095891
55.4;0.00655342465753425
55.5;0.00641095890410959
55.6;0.00626849315068493
55.7;0.00612602739726027
55.8;0.00598356164383562
55.9;0.00584109589041096
56;0.0056986301369863
56.1;0.00555616438356164
56.2;0.00541369863013698
56.3;0.00527123287671233
56.4;0.00512876712328767
56.5;0.00498630136986302
56.6;0.00484383561643835
56.7;0.0047013698630137
56.8;0.00455890410958905
56.9;0.00441643835616438
57;0.00427397260273973
57.1;0.00413150684931507
57.2;0.00398904109589041
57.3;0.00384657534246575
57.4;0.0037041095890411
57.5;0.00356164383561644
57.6;0.00341917808219178
57.7;0.00327671232876712
57.8;0.00313424657534247
57.9;0.00299178082191781
58;0.00284931506849315
58.1;0.00270684931506849
58.2;0.00256438356164383
58.3;0.00242191780821918
58.4;0.00227945205479452
58.5;0.00213698630136987
58.6;0.0019945205479452
58.7;0.00185205479452055
58.8;0.00170958904109589
58.9;0.00156712328767123
59;0.00142465753424658
59.1;0.00128219178082192
59.2;0.00113972602739726
59.3;0.000997260273972604
59.4;0.000854794520547947
59.5;0.00071232876712329
59.6;0.000569863013698628
59.7;0.000427397260273971
59.8;0.00028493150684932
59.9;0.000142465753424657
60;0
