depth_m;density_kgm3
29.5;677.209061935349
29.6;678.102797370556
29.7;678.996693307497
29.8;679.890602913215
29.9;680.787242650664
30;681.683882388113
30.1;682.580710405991
30.2;683.479857017109
30.3;684.379003628227
30.4;685.278505689521
30.5;686.179924244336
30.6;687.081342799151
30.7;687.982066733177
30.8;688.880694758011
30.9;689.779322782844
31;690.676684538092
31.1;691.571718800082
31.2;692.466753062071
31.3;693.361887311625
31.4;694.257135872526
31.5;695.152384433427
31.6;696.047626620359
31.7;696.942864405088
31.8;697.838102189816
31.9;698.704282781759
32;699.559549538341
32.1;700.414816294922
32.2;701.318511795352
32.3;702.229290087063
32.4;703.140089798073
32.5;704.051622897597
32.6;704.963155997121
32.7;705.874794458856
32.8;706.786868556668
32.9;707.698942654481
33;708.606218797021
33.1;709.505375561174
33.2;710.404532325328
33.3;711.299650385636
33.4;712.191571445438
33.5;713.083492505241
33.6;713.948053558197
33.7;714.803724322342
33.8;715.659395086488
33.9;716.570038947222
34;717.482931215429
34.1;718.395747907907
34.2;719.308212102914
34.3;720.220676297922
34.4;721.126987695199
34.5;722.024152853937
34.6;722.921318012675
34.7;723.780437698954
34.8;724.617905397456
34.9;725.455373095957
35;726.357528507973
35.1;727.268401873198
35.2;728.179122058069
35.3;729.088857701813
35.4;729.998593345557
35.5;730.902712290455
35.6;731.798314383559
35.7;732.693916476663
35.8;733.548442632192
35.9;734.382672314833
36;735.216901997474
36.1;736.119488481496
36.2;737.025703271653
36.3;737.931500774982
36.4;738.835969294563
36.5;739.740437814144
36.6;740.5989601696
36.7;741.417910908021
36.8;742.236861646442
36.9;743.125332005728
37;744.02669004744
37.1;744.927692007645
37.2;745.826806341012
37.3;746.725920674378
37.4;747.584649213532
37.5;748.400052185424
37.6;749.215455157317
37.7;750.095826727915
37.8;750.991048536086
37.9;751.885859794981
38;752.778414199161
38.1;753.67096860334
38.2;754.522432863293
38.3;755.333170997302
38.4;756.143909131311
38.5;757.020836626611
38.6;757.908713826414
38.7;758.795922849904
38.8;759.680790762981
38.9;760.565658676059
39;761.403087240784
39.1;762.208101616946
39.2;763.013115993108
39.3;763.890533125574
39.4;764.76992980528
39.5;765.646249486467
39.6;766.517112274174
39.7;767.387975061881
39.8;768.20798175982
39.9;769.011526486385
40;769.825513750536
40.1;770.695392596323
40.2;771.56527144211
40.3;772.391852560694
40.4;773.18536463641
40.5;773.978876712127
40.6;774.841033948328
40.7;775.704351370734
40.8;776.537127131605
40.9;777.325438869772
41;778.113750607939
41.1;778.959071333847
41.2;779.8154366021
41.3;780.67067820524
41.4;781.522964078423
41.5;782.375249951604
41.6;783.175058405268
41.7;783.954491315861
41.8;784.705814686764
41.9;785.321495951061
42;785.937177215357
42.1;786.552858479654
42.2;787.168539743951
42.3;787.790202755665
42.4;788.469138237299
42.5;789.148073718932
42.6;789.827009200565
42.7;790.505944682198
42.8;791.186632023657
42.9;791.909920033162
43;792.633208042667
43.1;793.356496052172
43.2;794.079784061677
43.3;794.803592235845
43.4;795.595518050786
43.5;796.387443865727
43.6;797.179369680668
43.7;797.971295495609
43.8;798.763216100588
43.9;799.546964846391
44;800.330713592195
44.1;801.114462337998
44.2;801.898211083802
44.3;802.681806289224
44.4;803.457051169588
44.5;804.232296049953
44.6;805.007540930317
44.7;805.782785810682
44.8;806.55750772751
44.9;807.323922267595
45;808.09033680768
45.1;808.856751347765
45.2;809.623165887851
45.3;810.388448816504
45.4;811.14570358203
45.5;811.902958347555
45.6;812.660213113081
45.7;813.417467878607
45.8;814.254698917587
45.9;815.392036469397
46;816.529374021207
46.1;817.20736682582
46.2;817.742072123536
46.3;818.276777421253
46.4;818.811482718969
46.5;819.346188016686
46.6;820.122353035217
46.7;820.930992869038
46.8;821.739632702859
46.9;822.54827253668
47;823.354627503362
47.1;824.067887447568
47.2;824.781147391774
47.3;825.494407335979
47.4;826.207667280185
47.5;826.908816263471
47.6;827.557218353841
47.7;828.205620444211
47.8;828.854022534581
47.9;829.502424624951
48;830.287254645698
48.1;831.306668519862
48.2;832.326082394026
48.3;832.870720255362
48.4;833.398292164658
48.5;833.925864073954
48.6;834.453435983249
48.7;835.075653442152
48.8;836.144016862901
48.9;837.21238028365
49;838.138147316949
49.1;839.025358864707
49.2;839.85003077747
49.3;840.582948060188
49.4;841.30934334332
49.5;841.8127846924
49.6;842.316226041481
49.7;842.819667390561
49.8;843.323108739641
49.9;843.954525071777
50;844.902236456803
50.1;845.849947841829
50.2;846.546165371664
50.3;847.221741898871
50.4;847.867437151607
50.5;848.490097656729
50.6;849.108486708523
50.7;849.710739821687
50.8;850.312992934851
50.9;850.969870392609
51;851.635799501186
51.1;852.271174014032
51.2;852.87727444899
51.3;853.488732612754
51.4;854.126826935588
51.5;854.764921258423
51.6;855.36673366478
51.7;855.961025739585
51.8;856.552731277988
51.9;857.141776338227
52;857.735627230265
52.1;858.354460018071
52.2;858.973292805877
52.3;859.557193956563
52.4;860.134123575091
52.5;860.708296528247
52.6;861.279816110463
52.7;861.847123901116
52.8;862.396363855842
52.9;862.945603810569
53;863.547060211712
53.1;864.156184166082
53.2;864.734260752164
53.3;865.287809455294
53.4;865.837462819477
53.5;866.375352874192
53.6;866.913242928906
53.7;867.493021750848
53.8;868.075371071063
53.9;868.62755653266
54;869.162713099609
54.1;869.695784128472
54.2;870.224795962161
54.3;870.754811229566
54.4;871.307239910682
54.5;871.859668591797
54.6;872.385063945474
54.7;872.901430675846
54.8;873.415085985014
54.9;873.925552244438
55;874.4320538589
55.1;874.919533279789
55.2;875.407012700679
55.3;875.942278664163
55.4;876.483551663849
55.5;876.994392387454
55.6;877.485563313424
55.7;877.97429823955
55.8;878.458073602596
55.9;878.942986075595
56;879.447733359204
56.1;879.952480642813
56.2;880.431251631894
56.3;880.902781975223
56.4;881.371136228665
56.5;881.836470265291
56.6;882.298069199977
56.7;882.748210617478
56.8;883.198352034979
56.9;883.681597370202
57;884.165458518117
57.1;884.621507251984
57.2;885.06676290425
57.3;885.509087318807
57.4;885.947993959982
57.5;886.383112951462
57.6;886.803585130517
57.7;887.224057309572
57.8;887.680320793113
57.9;888.138402425654
58;888.568708002346
58.1;888.987135900935
58.2;889.402632872955
58.3;889.814571470901
58.4;890.222834498831
58.5;890.616859503043
58.6;891.010884507255
58.7;891.437795276698
58.8;891.866042747481
58.9;892.267574788844
59;892.658671774141
59.1;893.046596144316
59.2;893.431076431935
59.3;893.812061343118
59.4;894.182098778686
59.5;894.552302696282
59.6;894.947521389396
59.7;895.34274008251
59.8;895.713285316889
59.9;896.076601911875
60;896.435516442848
60.1;896.790714624888
